 -0.108825         *         *  1.000000  0.863563  0.124000  0.012437  1.000000
 -0.178548 -0.620636 -0.537977  1.000000  0.994360  0.000167  0.005473  1.000000
 -0.003511 -1.128220  1.254858  1.000000  0.969626  0.011731  0.018643  1.000000
 -0.074615  0.573508         *  1.000000  0.836608  0.145988  0.017403  1.000000
 -2.109963  0.087731  0.937964  1.000000  0.999852  0.000128  0.000020  1.000000
 -2.760026  1.221129  0.499426  1.000000  0.999968  0.000030  0.000002  1.000000
 -0.569978 -0.338916 -0.113698  1.000000  0.997589  0.000332  0.002079  1.000000
         *  1.852017         *  1.000000  0.110438  0.585718  0.303844  2.000000
         *  0.416220         *  1.000000  0.374028  0.178338  0.447634  3.000000
         *  1.072722  1.695498  1.000000  0.127709  0.404146  0.468145  3.000000
 -0.215231  0.080744 -1.284924  1.000000  0.994754  0.000054  0.005192  1.000000
 -0.961355 -0.884044  2.406957  1.000000  0.973536  0.024502  0.001963  1.000000
         *         *  0.152212  1.000000  0.522611  0.014180  0.463209  1.000000
 -1.031380 -0.690950 -0.576468  1.000000  0.999671  0.000017  0.000312  1.000000
  0.083245  1.186186 -2.057262  1.000000  0.980274  0.000059  0.019667  1.000000
 -0.554961 -0.120980 -1.590289  1.000000  0.998556  0.000007  0.001437  1.000000
  0.796136  0.944589 -0.642002  1.000000  0.806371  0.007883  0.185746  1.000000
 -0.159147  0.949128         *  1.000000  0.776130  0.208718  0.015153  1.000000
  0.270545  0.017235  1.281356  1.000000  0.832870  0.104088  0.063042  1.000000
 -2.080700 -0.634576 -0.325015  1.000000  0.999990  0.000002  0.000008  1.000000
 -1.160521 -2.371807 -0.989280  1.000000  0.999904  0.000000  0.000095  1.000000
         * -0.320865         *  1.000000  0.503370  0.075912  0.420718  1.000000
         *  0.086776 -0.172591  1.000000  0.562521  0.003341  0.434138  1.000000
         *         * -0.058429  1.000000  0.549674  0.008528  0.441798  1.000000
 -2.391197 -0.658013  2.132452  1.000000  0.999720  0.000270  0.000011  1.000000
         *  3.069979         *  1.000000  0.017841  0.868002  0.114157  2.000000
         *  0.172779         *  1.000000  0.419910  0.136018  0.444072  3.000000
  0.551958  0.333718 -0.136940  1.000000  0.902494  0.008534  0.088972  1.000000
         *  1.386283         *  1.000000  0.184164  0.436434  0.379403  2.000000
         * -1.081053  1.055933  1.000000  0.528817  0.012793  0.458390  1.000000
  0.074123 -0.213930 -0.809675  1.000000  0.986654  0.000245  0.013100  1.000000
  0.648987  1.174468         *  1.000000  0.312734  0.602789  0.084477  2.000000
 -0.496968         * -0.790446  1.000000  0.997336  0.000227  0.002437  1.000000
 -2.381191 -0.973868 -1.019264  1.000000  0.999998  0.000000  0.000002  1.000000
  0.451412 -0.131751  0.394305  1.000000  0.917575  0.014114  0.068311  1.000000
 -1.156766 -0.099714 -1.620450  1.000000  0.999810  0.000001  0.000189  1.000000
  1.261066 -1.618982 -0.160031  1.000000  0.748137  0.001150  0.250713  1.000000
 -0.382964  1.631892 -2.563850  1.000000  0.994591  0.000009  0.005399  1.000000
 -0.419442 -1.480913  0.684945  1.000000  0.996106  0.000716  0.003178  1.000000
 -1.454556 -0.682773  0.767270  1.000000  0.999675  0.000190  0.000135  1.000000
 -1.795535 -1.218552  0.019279  1.000000  0.999973  0.000005  0.000022  1.000000
 -0.040514  0.425508 -0.025137  1.000000  0.978428  0.004511  0.017062  1.000000
  0.173172 -0.968760 -0.727659  1.000000  0.986612  0.000123  0.013266  1.000000
 -0.029420  1.177043 -0.372968  1.000000  0.971029  0.006147  0.022824  1.000000
         * -1.771334         *  1.000000  0.670830  0.012443  0.316727  1.000000
  0.071944         *  0.092980  1.000000  0.970052  0.008703  0.021245  1.000000
  1.654153 -0.322340 -0.895118  1.000000  0.442891  0.000986  0.556123  3.000000
 -0.310190  0.405272 -0.076030  1.000000  0.990815  0.002137  0.007049  1.000000
  0.569206 -1.551412  0.440294  1.000000  0.940407  0.002519  0.057073  1.000000
         * -0.234777         *  1.000000  0.489835  0.084248  0.425917  1.000000
  2.465924  1.811471         *  1.000000  0.008423  0.495625  0.495953  3.000000
 -2.484490  0.172441  1.359339  1.000000  0.999875  0.000118  0.000007  1.000000
  0.349960  0.017252 -1.845115  1.000000  0.974914  0.000029  0.025057  1.000000
 -0.347700 -0.402843 -2.607256  1.000000  0.997968  0.000000  0.002032  1.000000
 -2.376635 -1.390398 -1.083176  1.000000  0.999998  0.000000  0.000002  1.000000
 -0.786923  0.238006  0.776709  1.000000  0.993147  0.004786  0.002066  1.000000
 -2.285496  0.175850  1.199659  1.000000  0.999830  0.000158  0.000013  1.000000
 -0.343349 -0.797586 -0.103029  1.000000  0.996119  0.000292  0.003589  1.000000
         *  0.533382         *  1.000000  0.351111  0.202102  0.446787  3.000000
  0.180122 -0.604277 -1.742471  1.000000  0.988396  0.000011  0.011593  1.000000
 -0.218824 -0.086750 -0.186822  1.000000  0.992036  0.000898  0.007066  1.000000
  0.028998  0.018615 -0.437140  1.000000  0.984495  0.000904  0.014601  1.000000
 -0.915892 -0.159380 -0.287195  1.000000  0.999225  0.000116  0.000659  1.000000
  1.158425 -0.087697 -0.278293  1.000000  0.687308  0.006224  0.306469  1.000000
 -0.207211 -1.172166 -0.086321  1.000000  0.994934  0.000241  0.004825  1.000000
  1.064084 -1.743315 -0.055871  1.000000  0.838123  0.001071  0.160806  1.000000
 -0.368659  1.470305  0.079047  1.000000  0.972607  0.016198  0.011194  1.000000
  0.500441 -1.493711  0.548945  1.000000  0.946389  0.003202  0.050409  1.000000
 -0.234295 -2.151285  1.668653  1.000000  0.986966  0.004688  0.008346  1.000000
  0.483542 -0.780560 -0.863322  1.000000  0.965202  0.000196  0.034602  1.000000
  0.011863         * -0.578496  1.000000  0.985339  0.001262  0.013399  1.000000
         *  0.082412         *  1.000000  0.436215  0.122607  0.441179  3.000000
 -0.773429 -0.160618  1.264187  1.000000  0.988891  0.008750  0.002359  1.000000
  1.144130         *         *  1.000000  0.327683  0.464690  0.207627  2.000000
  1.308434  0.445974         *  1.000000  0.257809  0.426868  0.315323  2.000000
 -0.279985  0.841697 -0.334409  1.000000  0.988932  0.002304  0.008764  1.000000
  0.974006  0.532514 -0.700115  1.000000  0.764275  0.004328  0.231398  1.000000
  1.634578         *         *  1.000000  0.159544  0.442658  0.397798  2.000000
 -0.875185  0.748284  1.830900  1.000000  0.898300  0.098211  0.003490  1.000000
 -0.979757         * -2.101443  1.000000  0.999662  0.000001  0.000337  1.000000
  0.763370  0.698763 -1.181335  1.000000  0.867430  0.001151  0.131419  1.000000
 -0.983887 -0.874121 -1.130998  1.000000  0.999717  0.000003  0.000280  1.000000
 -1.671296  0.278273 -0.347886  1.000000  0.999919  0.000024  0.000057  1.000000
  1.117102 -1.076126         *  1.000000  0.676544  0.083394  0.240062  1.000000
 -0.219647  0.166761  0.844658  1.000000  0.968076  0.018903  0.013021  1.000000
 -0.364033 -0.485365 -0.945973  1.000000  0.997201  0.000043  0.002756  1.000000
 -0.088177  0.835600 -0.081210  1.000000  0.975427  0.006805  0.017768  1.000000
         *  1.138656 -0.773312  1.000000  0.482606  0.003007  0.514387  3.000000
  0.465471 -1.792805         *  1.000000  0.947721  0.014266  0.038013  1.000000
  1.301920  0.238579 -1.714693  1.000000  0.672966  0.000203  0.326831  1.000000
         *  0.802939         *  1.000000  0.297212  0.265327  0.437461  3.000000
 -0.267328 -0.171099  0.679030  1.000000  0.984451  0.006746  0.008804  1.000000
  0.683229  0.178133 -0.744897  1.000000  0.903037  0.001579  0.095383  1.000000
  1.227140         *         *  1.000000  0.293650  0.470699  0.235651  2.000000
         *  0.167193         *  1.000000  0.420930  0.135154  0.443916  3.000000
 -1.657440 -0.897862 -1.507209  1.000000  0.999976  0.000000  0.000023  1.000000
         *         * -1.250026  1.000000  0.660843  0.000366  0.338791  1.000000
  1.832983         * -0.570647  1.000000  0.264581  0.006553  0.728866  3.000000
         *         *  1.197076  1.000000  0.339993  0.128957  0.531050  3.000000
  0.473352 -0.784114 -2.032917  1.000000  0.975557  0.000006  0.024437  1.000000
  0.120540 -0.750536 -0.474690  1.000000  0.986132  0.000307  0.013561  1.000000
 -0.262874  0.849948  0.702992  1.000000  0.949767  0.035510  0.014723  1.000000
 -1.632258         *         *  1.000000  0.997015  0.002901  0.000083  1.000000
 -1.178781  0.308100  0.896039  1.000000  0.996806  0.002590  0.000604  1.000000
 -1.347980  0.343285 -0.556438  1.000000  0.999792  0.000038  0.000170  1.000000
  0.654813  0.926416  0.153347  1.000000  0.784205  0.050505  0.165290  1.000000
 -0.287945 -1.279836  0.495978  1.000000  0.994474  0.000793  0.004733  1.000000
  0.956412         *  1.742713  1.000000  0.222398  0.596407  0.181195  2.000000
  0.569969         * -0.791252  1.000000  0.932730  0.001950  0.065320  1.000000
 -0.352611 -1.699408 -0.273453  1.000000  0.997644  0.000050  0.002306  1.000000
         *  0.411541         *  1.000000  0.374934  0.177436  0.447631  3.000000
 -1.364514 -0.208782 -1.479587  1.000000  0.999909  0.000001  0.000090  1.000000
 -1.252043 -1.056419 -0.440779  1.000000  0.999859  0.000008  0.000132  1.000000
  0.038064 -0.342318 -0.837703  1.000000  0.988884  0.000173  0.010943  1.000000
 -0.292453  0.013164         *  1.000000  0.950390  0.042207  0.007403  1.000000
  0.258182  0.667235 -1.070273  1.000000  0.966916  0.000666  0.032417  1.000000
 -0.214810         *         *  1.000000  0.889551  0.101319  0.009130  1.000000
         *  0.982974  1.104700  1.000000  0.245885  0.164707  0.589408  3.000000
  0.576934 -1.773184  0.950282  1.000000  0.923132  0.006677  0.070191  1.000000
  0.780602         *  0.907821  1.000000  0.640022  0.174754  0.185224  1.000000
         *  0.298266         *  1.000000  0.396589  0.156670  0.446741  3.000000
  0.940501         *         *  1.000000  0.419073  0.433319  0.147608  2.000000
 -1.243966         *  0.323228  1.000000  0.998997  0.000688  0.000315  1.000000
         *  0.559777  1.029430  1.000000  0.322984  0.089958  0.587058  3.000000
 -0.218803 -0.324272 -0.210294  1.000000  0.993144  0.000586  0.006270  1.000000
  0.993940 -0.150947 -2.827862  1.000000  0.879545  0.000003  0.120452  1.000000
 -1.001919 -1.137066 -2.220692  1.000000  0.999820  0.000000  0.000180  1.000000
 -1.706321 -0.227602 -0.245474  1.000000  0.999946  0.000013  0.000041  1.000000
         * -1.209421  1.742768  1.000000  0.420801  0.043277  0.535922  3.000000
  0.435574 -0.535365  0.275180  1.000000  0.941996  0.005590  0.052414  1.000000
         * -0.109650         *  1.000000  0.469378  0.097863  0.432759  1.000000
 -0.112683  1.571936 -0.622319  1.000000  0.974726  0.005078  0.020196  1.000000
  1.076484         *         *  1.000000  0.356902  0.456810  0.186288  2.000000
 -1.338435 -0.582323 -0.207114  1.000000  0.999844  0.000024  0.000131  1.000000
  0.634521         *  0.476964  1.000000  0.819731  0.058699  0.121570  1.000000
  1.594501 -0.337083         *  1.000000  0.280776  0.200428  0.518796  3.000000
 -2.164619 -1.251242  1.489940  1.000000  0.999932  0.000055  0.000013  1.000000
  0.892103 -0.648011 -0.118917  1.000000  0.850445  0.003342  0.146213  1.000000
 -0.165132         *  0.944967  1.000000  0.939850  0.044982  0.015168  1.000000
         * -0.300075         *  1.000000  0.500142  0.077852  0.422006  1.000000
         * -0.743312         *  1.000000  0.563454  0.045095  0.391451  1.000000
  0.709743 -0.589573 -1.929147  1.000000  0.946474  0.000016  0.053509  1.000000
         *  2.981894         *  1.000000  0.020738  0.854955  0.124307  2.000000
 -0.039697 -1.726503 -1.137682  1.000000  0.995479  0.000008  0.004512  1.000000
 -1.848795  1.523205 -2.066798  1.000000  0.999964  0.000001  0.000035  1.000000
 -0.721088 -0.007382 -1.431634  1.000000  0.999078  0.000009  0.000913  1.000000
 -1.692271 -1.197661 -0.677534  1.000000  0.999975  0.000001  0.000024  1.000000
         * -0.437730  0.271150  1.000000  0.571220  0.004915  0.423865  1.000000
 -2.573429 -2.128072  0.826295  1.000000  0.999998  0.000001  0.000001  1.000000
 -1.201128         *  1.119100  1.000000  0.993742  0.005696  0.000562  1.000000
         * -0.218681 -0.105042  1.000000  0.591129  0.002623  0.406248  1.000000
  0.767654  0.299969 -2.654099  1.000000  0.917500  0.000007  0.082493  1.000000
 -1.423829 -1.217566 -0.197713  1.000000  0.999917  0.000008  0.000075  1.000000
 -0.333711 -1.723817  0.078413  1.000000  0.997026  0.000130  0.002844  1.000000
 -1.755040 -1.067595  1.812180  1.000000  0.999377  0.000547  0.000075  1.000000
  0.354077  0.667099  0.319754  1.000000  0.895045  0.033509  0.071445  1.000000
 -1.275092  0.105284 -0.472595  1.000000  0.999758  0.000040  0.000202  1.000000
 -0.593093  0.944289         *  1.000000  0.906511  0.089187  0.004303  1.000000
         * -0.457184         *  1.000000  0.523900  0.064265  0.411835  1.000000
 -0.715985 -1.311582 -1.536214  1.000000  0.999482  0.000001  0.000517  1.000000
  1.741842  0.016355         *  1.000000  0.174546  0.257024  0.568430  3.000000
         *         * -0.551340  1.000000  0.603404  0.002443  0.394154  1.000000
 -0.937362 -0.223882  1.469585  1.000000  0.989968  0.008533  0.001500  1.000000
 -0.860640 -1.187571         *  1.000000  0.997414  0.001880  0.000706  1.000000
 -1.628296 -1.611768  0.884587  1.000000  0.999905  0.000041  0.000054  1.000000
 -0.247940  0.896391 -1.106700  1.000000  0.992132  0.000310  0.007558  1.000000
  2.553112  0.869576  0.535770  2.000000  0.021105  0.036140  0.942755  3.000000
         *         * -1.755777  2.000000  0.691138  0.000085  0.308777  1.000000
  2.731374         *         *  2.000000  0.019449  0.153014  0.827537  3.000000
         *         * -1.802521  2.000000  0.693512  0.000074  0.306413  1.000000
         *  1.966887  0.656242  2.000000  0.179486  0.213374  0.607140  3.000000
         *  0.726223         *  2.000000  0.312642  0.246138  0.441220  3.000000
  2.844873 -0.824408         *  2.000000  0.025233  0.027847  0.946920  3.000000
  1.551546  1.008363 -1.209350  2.000000  0.370688  0.002445  0.626867  3.000000
         *         *  1.734082  2.000000  0.219724  0.296217  0.484059  3.000000
  3.290694 -0.957641  0.789504  2.000000  0.007930  0.002288  0.989782  3.000000
  3.664024  0.176422  0.877708  2.000000  0.001964  0.004350  0.993686  3.000000
  3.801007  0.855644 -1.345306  2.000000  0.002655  0.000043  0.997301  3.000000
  1.938008 -0.858131 -0.378103  2.000000  0.277443  0.001632  0.720924  3.000000
         *  0.956445  0.612451  2.000000  0.335969  0.063328  0.600704  3.000000
  3.429330  0.785275  0.351774  2.000000  0.003189  0.004688  0.992123  3.000000
  3.095910 -0.180479         *  2.000000  0.010536  0.035006  0.954459  3.000000
         *  1.269283 -1.168130  2.000000  0.497677  0.001248  0.501075  3.000000
         *  0.711426         *  2.000000  0.315615  0.242544  0.441841  3.000000
         * -0.320316         *  2.000000  0.503285  0.075962  0.420752  1.000000
  1.971107 -0.060221 -0.829888  2.000000  0.227054  0.001308  0.771638  3.000000
  2.980653         *         *  2.000000  0.011397  0.104016  0.884588  3.000000
  2.394534  1.723788  1.079510  2.000000  0.010701  0.267085  0.722215  3.000000
  1.998496  1.028280 -1.692356  2.000000  0.167100  0.000459  0.832442  3.000000
         * -0.095052         *  2.000000  0.466931  0.099575  0.433494  1.000000
         * -1.403411 -0.465427  2.000000  0.734387  0.000214  0.265398  1.000000
  1.531550  0.718984 -0.415428  2.000000  0.351178  0.013251  0.635571  3.000000
         *  0.720067         *  2.000000  0.313879  0.244638  0.441482  3.000000
  2.864528         *  1.258338  2.000000  0.009718  0.067171  0.923111  3.000000
  3.233199 -1.450269  1.308537  2.000000  0.008030  0.003995  0.987975  3.000000
  2.537813  0.406921 -1.177174  2.000000  0.057559  0.000428  0.942012  3.000000
  3.010786         *  1.276855  2.000000  0.006890  0.053988  0.939122  3.000000
         *         * -1.138308  2.000000  0.652947  0.000500  0.346553  1.000000
  1.205425  0.697444 -0.455914  2.000000  0.578976  0.012032  0.408993  1.000000
  1.997570 -1.185992 -0.349703  2.000000  0.269757  0.001137  0.729106  3.000000
         *         * -0.536519  2.000000  0.601963  0.002539  0.395498  1.000000
  1.759158         *  0.395448  2.000000  0.209002  0.063378  0.727621  3.000000
  3.320017  0.902928 -0.131851  2.000000  0.004817  0.002315  0.992868  3.000000
  2.767584 -0.113260 -0.217241  2.000000  0.030395  0.001736  0.967869  3.000000
  3.293361  0.441771 -2.484992  2.000000  0.013112  0.000003  0.986886  3.000000
  1.743839  1.312277  0.000280  2.000000  0.146470  0.059450  0.794080  3.000000
  1.492466 -0.938100  0.076517  2.000000  0.518248  0.005417  0.476335  1.000000
         * -0.563299         *  2.000000  0.539121  0.056389  0.404490  1.000000
  3.413635 -0.558408         *  2.000000  0.006168  0.013056  0.980776  3.000000
         *  2.035649 -0.789913  2.000000  0.348071  0.009736  0.642193  3.000000
  2.315463  1.133827  0.841213  2.000000  0.025385  0.119999  0.854616  3.000000
  4.238967  0.861349  0.188912  2.000000  0.000582  0.000676  0.998742  3.000000
